(14, 20)
(14, 21)
(14, 22)
(14, 23)
(14, 24)
(15, 12)
(15, 13)
(15, 14)
(15, 15)
(15, 16)
(15, 17)
(15, 18)
(15, 19)
(15, 20)
(15, 21)
(15, 22)
(15, 23)
(15, 24)
(15, 25)
(16, 11)
(16, 12)
(16, 13)
(16, 14)
(16, 15)
(16, 16)
(16, 17)
(16, 18)
(16, 19)
(16, 20)
(16, 21)
(16, 22)
(16, 23)
(16, 24)
(16, 25)
(16, 26)
(17, 10)
(17, 11)
(17, 12)
(17, 13)
(17, 14)
(17, 15)
(17, 16)
(17, 18)
(17, 19)
(17, 20)
(17, 21)
(17, 22)
(17, 23)
(17, 24)
(17, 25)
(17, 26)
(34, 7)
(35, 7)
(47, 7)
(48, 7)
(33, 8)
(34, 8)
(35, 8)
(46, 8)
(47, 8)
(48, 8)
(49, 8)
(32, 9)
(33, 9)
(34, 9)
(35, 9)
(36, 9)
(45, 9)
(46, 9)
(47, 9)
(48, 9)
(49, 9)
(50, 9)
(18, 10)
(31, 10)
(32, 10)
(33, 10)
(34, 10)
(35, 10)
(36, 10)
(44, 10)
(45, 10)
(46, 10)
(47, 10)
(48, 10)
(49, 10)
(50, 10)
(18, 11)
(19, 11)
(30, 11)
(31, 11)
(32, 11)
(33, 11)
(34, 11)
(35, 11)
(36, 11)
(37, 11)
(43, 11)
(44, 11)
(45, 11)
(46, 11)
(47, 11)
(48, 11)
(49, 11)
(18, 12)
(19, 12)
(20, 12)
(29, 12)
(30, 12)
(31, 12)
(32, 12)
(33, 12)
(34, 12)
(35, 12)
(36, 12)
(37, 12)
(38, 12)
(42, 12)
(43, 12)
(44, 12)
(45, 12)
(46, 12)
(47, 12)
(48, 12)
(18, 13)
(19, 13)
(20, 13)
(28, 13)
(30, 13)
(31, 13)
(32, 13)
(33, 13)
(34, 13)
(35, 13)
(36, 13)
(37, 13)
(38, 13)
(39, 13)
(40, 13)
(41, 13)
(42, 13)
(43, 13)
(44, 13)
(45, 13)
(46, 13)
(47, 13)
(18, 14)
(19, 14)
(20, 14)
(21, 14)
(27, 14)
(29, 14)
(31, 14)
(32, 14)
(33, 14)
(34, 14)
(35, 14)
(36, 14)
(37, 14)
(38, 14)
(39, 14)
(40, 14)
(41, 14)
(42, 14)
(43, 14)
(44, 14)
(45, 14)
(46, 14)
(18, 15)
(19, 15)
(20, 15)
(21, 15)
(22, 15)
(26, 15)
(28, 15)
(29, 15)
(30, 15)
(32, 15)
(33, 15)
(34, 15)
(35, 15)
(36, 15)
(37, 15)
(38, 15)
(39, 15)
(40, 15)
(41, 15)
(42, 15)
(43, 15)
(44, 15)
(45, 15)
(18, 16)
(19, 16)
(20, 16)
(21, 16)
(22, 16)
(23, 16)
(24, 16)
(25, 16)
(27, 16)
(28, 16)
(29, 16)
(30, 16)
(31, 16)
(33, 16)
(34, 16)
(35, 16)
(36, 16)
(37, 16)
(38, 16)
(39, 16)
(40, 16)
(41, 16)
(42, 16)
(43, 16)
(44, 16)
(38, 17)
(39, 17)
(40, 17)
(41, 17)
(42, 17)
(43, 17)
(18, 18)
(19, 18)
(20, 18)
(21, 18)
(22, 18)
(23, 18)
(24, 18)
(25, 18)
(26, 18)
(27, 18)
(28, 18)
(29, 18)
(30, 18)
(31, 18)
(32, 18)
(33, 18)
(35, 18)
(36, 18)
(37, 18)
(39, 18)
(40, 18)
(41, 18)
(42, 18)
(43, 18)
(18, 19)
(19, 19)
(20, 19)
(21, 19)
(22, 19)
(23, 19)
(24, 19)
(25, 19)
(26, 19)
(27, 19)
(28, 19)
(29, 19)
(30, 19)
(31, 19)
(32, 19)
(33, 19)
(34, 19)
(36, 19)
(37, 19)
(38, 19)
(40, 19)
(41, 19)
(42, 19)
(18, 20)
(19, 20)
(20, 20)
(21, 20)
(22, 20)
(23, 20)
(24, 20)
(25, 20)
(26, 20)
(27, 20)
(28, 20)
(29, 20)
(30, 20)
(31, 20)
(32, 20)
(33, 20)
(34, 20)
(35, 20)
(37, 20)
(38, 20)
(39, 20)
(41, 20)
(42, 20)
(18, 21)
(19, 21)
(20, 21)
(21, 21)
(22, 21)
(23, 21)
(24, 21)
(25, 21)
(26, 21)
(27, 21)
(28, 21)
(29, 21)
(30, 21)
(31, 21)
(32, 21)
(33, 21)
(34, 21)
(35, 21)
(36, 21)
(38, 21)
(39, 21)
(40, 21)
(42, 21)
(43, 21)
(18, 22)
(19, 22)
(20, 22)
(21, 22)
(22, 22)
(23, 22)
(24, 22)
(25, 22)
(26, 22)
(27, 22)
(28, 22)
(29, 22)
(30, 22)
(31, 22)
(32, 22)
(33, 22)
(34, 22)
(35, 22)
(36, 22)
(37, 22)
(39, 22)
(40, 22)
(41, 22)
(43, 22)
(44, 22)
(18, 23)
(19, 23)
(20, 23)
(21, 23)
(22, 23)
(23, 23)
(24, 23)
(25, 23)
(26, 23)
(27, 23)
(28, 23)
(29, 23)
(30, 23)
(31, 23)
(32, 23)
(33, 23)
(35, 23)
(36, 23)
(37, 23)
(38, 23)
(40, 23)
(41, 23)
(42, 23)
(44, 23)
(45, 23)
(18, 24)
(19, 24)
(20, 24)
(22, 24)
(23, 24)
(24, 24)
(25, 24)
(26, 24)
(27, 24)
(28, 24)
(29, 24)
(30, 24)
(31, 24)
(32, 24)
(36, 24)
(37, 24)
(38, 24)
(39, 24)
(41, 24)
(42, 24)
(43, 24)
(45, 24)
(46, 24)
(47, 24)
(18, 25)
(19, 25)
(23, 25)
(24, 25)
(25, 25)
(26, 25)
(27, 25)
(28, 25)
(29, 25)
(30, 25)
(31, 25)
(37, 25)
(38, 25)
(39, 25)
(40, 25)
(42, 25)
(43, 25)
(45, 25)
(46, 25)
(47, 25)
(48, 25)
(18, 26)
(24, 26)
(25, 26)
(26, 26)
(27, 26)
(28, 26)
(29, 26)
(30, 26)
(37, 26)
(38, 26)
(39, 26)
(40, 26)
(41, 26)
(43, 26)
(44, 26)
(46, 26)
(47, 26)
(48, 26)
(49, 26)
(25, 27)
(26, 27)
(27, 27)
(28, 27)
(29, 27)
(37, 27)
(38, 27)
(39, 27)
(40, 27)
(41, 27)
(42, 27)
(44, 27)
(45, 27)
(47, 27)
(48, 27)
(49, 27)
(50, 27)
(26, 28)
(27, 28)
(28, 28)
(37, 28)
(38, 28)
(39, 28)
(40, 28)
(41, 28)
(42, 28)
(43, 28)
(45, 28)
(46, 28)
(48, 28)
(49, 28)
(50, 28)
(51, 28)
(37, 29)
(38, 29)
(39, 29)
(40, 29)
(41, 29)
(42, 29)
(43, 29)
(44, 29)
(46, 29)
(47, 29)
(49, 29)
(50, 29)
(51, 29)
(52, 29)
(37, 30)
(38, 30)
(39, 30)
(40, 30)
(41, 30)
(42, 30)
(43, 30)
(44, 30)
(45, 30)
(47, 30)
(48, 30)
(50, 30)
(51, 30)
(52, 30)
(53, 30)
(36, 31)
(37, 31)
(38, 31)
(39, 31)
(40, 31)
(41, 31)
(42, 31)
(43, 31)
(44, 31)
(45, 31)
(46, 31)
(48, 31)
(49, 31)
(51, 31)
(52, 31)
(53, 31)
(35, 32)
(36, 32)
(37, 32)
(38, 32)
(39, 32)
(40, 32)
(41, 32)
(42, 32)
(43, 32)
(44, 32)
(45, 32)
(46, 32)
(47, 32)
(49, 32)
(50, 32)
(53, 32)
(54, 32)
(34, 33)
(35, 33)
(36, 33)
(37, 33)
(38, 33)
(39, 33)
(40, 33)
(41, 33)
(42, 33)
(43, 33)
(44, 33)
(45, 33)
(46, 33)
(47, 33)
(48, 33)
(50, 33)
(51, 33)
(52, 33)
(54, 33)
(55, 33)
(34, 34)
(35, 34)
(36, 34)
(37, 34)
(38, 34)
(41, 34)
(42, 34)
(43, 34)
(44, 34)
(45, 34)
(46, 34)
(47, 34)
(48, 34)
(49, 34)
(51, 34)
(52, 34)
(53, 34)
(55, 34)
(56, 34)
(34, 35)
(35, 35)
(36, 35)
(37, 35)
(42, 35)
(43, 35)
(44, 35)
(45, 35)
(46, 35)
(47, 35)
(48, 35)
(49, 35)
(50, 35)
(52, 35)
(53, 35)
(54, 35)
(56, 35)
(57, 35)
(35, 36)
(36, 36)
(43, 36)
(44, 36)
(45, 36)
(46, 36)
(47, 36)
(48, 36)
(49, 36)
(50, 36)
(51, 36)
(53, 36)
(54, 36)
(55, 36)
(57, 36)
(58, 36)
(44, 37)
(45, 37)
(46, 37)
(47, 37)
(48, 37)
(49, 37)
(50, 37)
(51, 37)
(52, 37)
(54, 37)
(55, 37)
(56, 37)
(58, 37)
(45, 38)
(46, 38)
(47, 38)
(48, 38)
(49, 38)
(51, 38)
(52, 38)
(53, 38)
(55, 38)
(56, 38)
(57, 38)
(46, 39)
(47, 39)
(48, 39)
(52, 39)
(53, 39)
(54, 39)
(56, 39)
(57, 39)
(58, 39)
(60, 39)
(61, 39)
(62, 39)
(63, 39)
(53, 40)
(54, 40)
(55, 40)
(57, 40)
(58, 40)
(60, 40)
(61, 40)
(62, 40)
(63, 40)
(74, 40)
(75, 40)
(54, 41)
(55, 41)
(56, 41)
(58, 41)
(60, 41)
(61, 41)
(62, 41)
(63, 41)
(74, 41)
(75, 41)
(55, 42)
(56, 42)
(57, 42)
(60, 42)
(61, 42)
(62, 42)
(63, 42)
(64, 42)
(74, 42)
(75, 42)
(76, 42)
(56, 43)
(57, 43)
(58, 43)
(60, 43)
(61, 43)
(62, 43)
(63, 43)
(64, 43)
(65, 43)
(73, 43)
(74, 43)
(75, 43)
(76, 43)
(57, 44)
(58, 44)
(61, 44)
(62, 44)
(63, 44)
(64, 44)
(65, 44)
(66, 44)
(72, 44)
(73, 44)
(74, 44)
(75, 44)
(76, 44)
(77, 44)
(57, 45)
(58, 45)
(60, 45)
(62, 45)
(63, 45)
(64, 45)
(65, 45)
(66, 45)
(67, 45)
(68, 45)
(69, 45)
(70, 45)
(71, 45)
(72, 45)
(73, 45)
(74, 45)
(75, 45)
(76, 45)
(77, 45)
(57, 46)
(58, 46)
(60, 46)
(61, 46)
(63, 46)
(64, 46)
(65, 46)
(66, 46)
(67, 46)
(68, 46)
(69, 46)
(70, 46)
(71, 46)
(72, 46)
(73, 46)
(74, 46)
(75, 46)
(76, 46)
(77, 46)
(78, 46)
(79, 46)
(13, 47)
(14, 47)
(49, 47)
(57, 47)
(58, 47)
(60, 47)
(61, 47)
(62, 47)
(64, 47)
(65, 47)
(66, 47)
(67, 47)
(68, 47)
(69, 47)
(70, 47)
(71, 47)
(72, 47)
(73, 47)
(74, 47)
(75, 47)
(76, 47)
(77, 47)
(78, 47)
(79, 47)
(80, 47)
(12, 48)
(13, 48)
(14, 48)
(15, 48)
(48, 48)
(49, 48)
(57, 48)
(58, 48)
(60, 48)
(61, 48)
(62, 48)
(63, 48)
(74, 48)
(75, 48)
(76, 48)
(77, 48)
(78, 48)
(79, 48)
(80, 48)
(81, 48)
(11, 49)
(12, 49)
(13, 49)
(14, 49)
(15, 49)
(16, 49)
(25, 49)
(26, 49)
(47, 49)
(48, 49)
(49, 49)
(50, 49)
(51, 49)
(52, 49)
(57, 49)
(58, 49)
(60, 49)
(61, 49)
(62, 49)
(63, 49)
(64, 49)
(65, 49)
(66, 49)
(67, 49)
(68, 49)
(69, 49)
(70, 49)
(71, 49)
(72, 49)
(73, 49)
(75, 49)
(76, 49)
(77, 49)
(78, 49)
(79, 49)
(80, 49)
(81, 49)
(8, 50)
(10, 50)
(11, 50)
(12, 50)
(13, 50)
(14, 50)
(15, 50)
(16, 50)
(25, 50)
(26, 50)
(46, 50)
(47, 50)
(48, 50)
(49, 50)
(50, 50)
(51, 50)
(52, 50)
(56, 50)
(57, 50)
(58, 50)
(60, 50)
(61, 50)
(62, 50)
(63, 50)
(64, 50)
(65, 50)
(66, 50)
(67, 50)
(68, 50)
(69, 50)
(70, 50)
(71, 50)
(72, 50)
(73, 50)
(74, 50)
(76, 50)
(77, 50)
(78, 50)
(79, 50)
(80, 50)
(81, 50)
(82, 50)
(8, 51)
(9, 51)
(10, 51)
(11, 51)
(12, 51)
(13, 51)
(14, 51)
(15, 51)
(16, 51)
(17, 51)
(25, 51)
(26, 51)
(27, 51)
(46, 51)
(47, 51)
(48, 51)
(49, 51)
(50, 51)
(51, 51)
(52, 51)
(53, 51)
(54, 51)
(56, 51)
(57, 51)
(58, 51)
(60, 51)
(61, 51)
(62, 51)
(63, 51)
(64, 51)
(65, 51)
(66, 51)
(67, 51)
(68, 51)
(69, 51)
(70, 51)
(71, 51)
(72, 51)
(73, 51)
(74, 51)
(75, 51)
(77, 51)
(78, 51)
(79, 51)
(80, 51)
(81, 51)
(82, 51)
(8, 52)
(9, 52)
(10, 52)
(11, 52)
(12, 52)
(13, 52)
(14, 52)
(15, 52)
(16, 52)
(17, 52)
(18, 52)
(22, 52)
(23, 52)
(24, 52)
(25, 52)
(26, 52)
(27, 52)
(28, 52)
(46, 52)
(47, 52)
(48, 52)
(49, 52)
(50, 52)
(51, 52)
(52, 52)
(53, 52)
(54, 52)
(55, 52)
(56, 52)
(57, 52)
(58, 52)
(60, 52)
(61, 52)
(62, 52)
(63, 52)
(64, 52)
(65, 52)
(68, 52)
(69, 52)
(70, 52)
(71, 52)
(72, 52)
(73, 52)
(74, 52)
(75, 52)
(76, 52)
(78, 52)
(79, 52)
(80, 52)
(81, 52)
(82, 52)
(7, 53)
(8, 53)
(9, 53)
(10, 53)
(11, 53)
(12, 53)
(13, 53)
(14, 53)
(15, 53)
(16, 53)
(17, 53)
(18, 53)
(19, 53)
(20, 53)
(21, 53)
(22, 53)
(23, 53)
(24, 53)
(25, 53)
(26, 53)
(27, 53)
(28, 53)
(29, 53)
(30, 53)
(31, 53)
(60, 53)
(61, 53)
(62, 53)
(63, 53)
(64, 53)
(70, 53)
(71, 53)
(72, 53)
(73, 53)
(74, 53)
(75, 53)
(76, 53)
(77, 53)
(79, 53)
(80, 53)
(81, 53)
(82, 53)
(83, 53)
(84, 53)
(85, 53)
(6, 54)
(7, 54)
(8, 54)
(9, 54)
(10, 54)
(11, 54)
(12, 54)
(13, 54)
(14, 54)
(15, 54)
(16, 54)
(17, 54)
(18, 54)
(19, 54)
(20, 54)
(21, 54)
(22, 54)
(23, 54)
(24, 54)
(25, 54)
(26, 54)
(27, 54)
(28, 54)
(29, 54)
(30, 54)
(31, 54)
(42, 54)
(43, 54)
(44, 54)
(46, 54)
(47, 54)
(48, 54)
(49, 54)
(50, 54)
(51, 54)
(52, 54)
(53, 54)
(54, 54)
(55, 54)
(56, 54)
(57, 54)
(58, 54)
(59, 54)
(63, 54)
(64, 54)
(70, 54)
(71, 54)
(72, 54)
(73, 54)
(74, 54)
(75, 54)
(76, 54)
(77, 54)
(78, 54)
(80, 54)
(81, 54)
(82, 54)
(83, 54)
(84, 54)
(85, 54)
(86, 54)
(5, 55)
(6, 55)
(7, 55)
(8, 55)
(9, 55)
(10, 55)
(11, 55)
(12, 55)
(13, 55)
(14, 55)
(16, 55)
(17, 55)
(18, 55)
(19, 55)
(20, 55)
(21, 55)
(22, 55)
(23, 55)
(24, 55)
(25, 55)
(26, 55)
(27, 55)
(28, 55)
(29, 55)
(30, 55)
(31, 55)
(32, 55)
(41, 55)
(42, 55)
(43, 55)
(45, 55)
(46, 55)
(47, 55)
(48, 55)
(49, 55)
(50, 55)
(51, 55)
(52, 55)
(53, 55)
(54, 55)
(55, 55)
(56, 55)
(57, 55)
(58, 55)
(59, 55)
(70, 55)
(71, 55)
(72, 55)
(73, 55)
(74, 55)
(75, 55)
(76, 55)
(77, 55)
(78, 55)
(79, 55)
(81, 55)
(82, 55)
(83, 55)
(84, 55)
(85, 55)
(86, 55)
(87, 55)
(5, 56)
(6, 56)
(7, 56)
(8, 56)
(9, 56)
(10, 56)
(11, 56)
(12, 56)
(13, 56)
(14, 56)
(15, 56)
(17, 56)
(18, 56)
(19, 56)
(20, 56)
(21, 56)
(22, 56)
(23, 56)
(24, 56)
(25, 56)
(26, 56)
(27, 56)
(28, 56)
(29, 56)
(30, 56)
(31, 56)
(32, 56)
(40, 56)
(41, 56)
(42, 56)
(44, 56)
(45, 56)
(46, 56)
(47, 56)
(48, 56)
(49, 56)
(50, 56)
(51, 56)
(52, 56)
(53, 56)
(54, 56)
(55, 56)
(56, 56)
(57, 56)
(58, 56)
(71, 56)
(72, 56)
(73, 56)
(74, 56)
(75, 56)
(76, 56)
(77, 56)
(78, 56)
(79, 56)
(80, 56)
(82, 56)
(83, 56)
(84, 56)
(85, 56)
(86, 56)
(87, 56)
(88, 56)
(6, 57)
(7, 57)
(8, 57)
(9, 57)
(10, 57)
(11, 57)
(12, 57)
(27, 57)
(28, 57)
(29, 57)
(30, 57)
(31, 57)
(32, 57)
(33, 57)
(39, 57)
(40, 57)
(41, 57)
(43, 57)
(44, 57)
(45, 57)
(46, 57)
(47, 57)
(48, 57)
(49, 57)
(50, 57)
(51, 57)
(52, 57)
(53, 57)
(54, 57)
(55, 57)
(56, 57)
(57, 57)
(58, 57)
(75, 57)
(76, 57)
(77, 57)
(78, 57)
(79, 57)
(80, 57)
(82, 57)
(83, 57)
(84, 57)
(85, 57)
(86, 57)
(87, 57)
(88, 57)
(89, 57)
(7, 58)
(8, 58)
(9, 58)
(10, 58)
(11, 58)
(12, 58)
(13, 58)
(14, 58)
(15, 58)
(16, 58)
(17, 58)
(19, 58)
(20, 58)
(21, 58)
(22, 58)
(23, 58)
(24, 58)
(25, 58)
(26, 58)
(28, 58)
(29, 58)
(30, 58)
(31, 58)
(32, 58)
(33, 58)
(34, 58)
(38, 58)
(39, 58)
(40, 58)
(42, 58)
(43, 58)
(44, 58)
(45, 58)
(46, 58)
(47, 58)
(48, 58)
(49, 58)
(50, 58)
(51, 58)
(56, 58)
(57, 58)
(77, 58)
(78, 58)
(79, 58)
(80, 58)
(82, 58)
(83, 58)
(84, 58)
(85, 58)
(86, 58)
(87, 58)
(88, 58)
(89, 58)
(90, 58)
(8, 59)
(9, 59)
(10, 59)
(11, 59)
(12, 59)
(13, 59)
(14, 59)
(15, 59)
(16, 59)
(17, 59)
(18, 59)
(20, 59)
(21, 59)
(22, 59)
(23, 59)
(24, 59)
(25, 59)
(26, 59)
(27, 59)
(29, 59)
(30, 59)
(31, 59)
(32, 59)
(33, 59)
(34, 59)
(35, 59)
(36, 59)
(37, 59)
(38, 59)
(39, 59)
(41, 59)
(42, 59)
(43, 59)
(44, 59)
(45, 59)
(46, 59)
(47, 59)
(48, 59)
(49, 59)
(50, 59)
(78, 59)
(79, 59)
(80, 59)
(82, 59)
(83, 59)
(84, 59)
(85, 59)
(86, 59)
(87, 59)
(88, 59)
(89, 59)
(90, 59)
(9, 60)
(10, 60)
(11, 60)
(12, 60)
(13, 60)
(14, 60)
(15, 60)
(16, 60)
(17, 60)
(18, 60)
(19, 60)
(21, 60)
(22, 60)
(23, 60)
(24, 60)
(25, 60)
(26, 60)
(27, 60)
(28, 60)
(30, 60)
(31, 60)
(32, 60)
(33, 60)
(34, 60)
(35, 60)
(36, 60)
(37, 60)
(38, 60)
(40, 60)
(41, 60)
(42, 60)
(43, 60)
(44, 60)
(45, 60)
(46, 60)
(47, 60)
(48, 60)
(49, 60)
(78, 60)
(79, 60)
(80, 60)
(82, 60)
(83, 60)
(84, 60)
(85, 60)
(86, 60)
(87, 60)
(88, 60)
(89, 60)
(10, 61)
(11, 61)
(12, 61)
(13, 61)
(14, 61)
(15, 61)
(16, 61)
(17, 61)
(18, 61)
(19, 61)
(20, 61)
(32, 61)
(33, 61)
(34, 61)
(35, 61)
(36, 61)
(37, 61)
(39, 61)
(40, 61)
(41, 61)
(42, 61)
(43, 61)
(44, 61)
(45, 61)
(46, 61)
(47, 61)
(48, 61)
(49, 61)
(77, 61)
(78, 61)
(79, 61)
(80, 61)
(82, 61)
(83, 61)
(84, 61)
(85, 61)
(86, 61)
(87, 61)
(88, 61)
(11, 62)
(12, 62)
(13, 62)
(14, 62)
(15, 62)
(16, 62)
(17, 62)
(18, 62)
(19, 62)
(20, 62)
(21, 62)
(22, 62)
(23, 62)
(24, 62)
(25, 62)
(26, 62)
(27, 62)
(28, 62)
(29, 62)
(30, 62)
(33, 62)
(34, 62)
(35, 62)
(36, 62)
(38, 62)
(39, 62)
(40, 62)
(41, 62)
(42, 62)
(43, 62)
(44, 62)
(45, 62)
(46, 62)
(47, 62)
(48, 62)
(49, 62)
(76, 62)
(77, 62)
(78, 62)
(79, 62)
(80, 62)
(82, 62)
(83, 62)
(84, 62)
(85, 62)
(86, 62)
(87, 62)
(12, 63)
(13, 63)
(14, 63)
(15, 63)
(16, 63)
(17, 63)
(18, 63)
(21, 63)
(22, 63)
(23, 63)
(24, 63)
(25, 63)
(26, 63)
(27, 63)
(28, 63)
(29, 63)
(30, 63)
(31, 63)
(34, 63)
(35, 63)
(37, 63)
(38, 63)
(39, 63)
(40, 63)
(41, 63)
(42, 63)
(43, 63)
(44, 63)
(45, 63)
(46, 63)
(47, 63)
(48, 63)
(49, 63)
(50, 63)
(51, 63)
(75, 63)
(76, 63)
(77, 63)
(78, 63)
(79, 63)
(80, 63)
(82, 63)
(83, 63)
(84, 63)
(85, 63)
(86, 63)
(13, 64)
(14, 64)
(15, 64)
(16, 64)
(17, 64)
(22, 64)
(23, 64)
(24, 64)
(25, 64)
(26, 64)
(27, 64)
(28, 64)
(29, 64)
(30, 64)
(31, 64)
(32, 64)
(36, 64)
(37, 64)
(38, 64)
(39, 64)
(40, 64)
(41, 64)
(42, 64)
(43, 64)
(44, 64)
(45, 64)
(46, 64)
(47, 64)
(48, 64)
(49, 64)
(50, 64)
(51, 64)
(52, 64)
(75, 64)
(76, 64)
(77, 64)
(78, 64)
(79, 64)
(80, 64)
(82, 64)
(83, 64)
(84, 64)
(85, 64)
(14, 65)
(15, 65)
(16, 65)
(23, 65)
(24, 65)
(25, 65)
(26, 65)
(27, 65)
(28, 65)
(29, 65)
(30, 65)
(31, 65)
(32, 65)
(33, 65)
(36, 65)
(37, 65)
(38, 65)
(39, 65)
(40, 65)
(41, 65)
(42, 65)
(43, 65)
(44, 65)
(45, 65)
(46, 65)
(47, 65)
(48, 65)
(49, 65)
(50, 65)
(51, 65)
(52, 65)
(74, 65)
(75, 65)
(76, 65)
(77, 65)
(78, 65)
(79, 65)
(80, 65)
(82, 65)
(83, 65)
(84, 65)
(24, 66)
(25, 66)
(26, 66)
(27, 66)
(28, 66)
(29, 66)
(30, 66)
(31, 66)
(32, 66)
(33, 66)
(34, 66)
(35, 66)
(37, 66)
(38, 66)
(39, 66)
(40, 66)
(41, 66)
(42, 66)
(43, 66)
(44, 66)
(45, 66)
(46, 66)
(47, 66)
(48, 66)
(49, 66)
(50, 66)
(51, 66)
(52, 66)
(53, 66)
(74, 66)
(75, 66)
(76, 66)
(77, 66)
(78, 66)
(79, 66)
(80, 66)
(82, 66)
(83, 66)
(25, 67)
(26, 67)
(27, 67)
(28, 67)
(29, 67)
(30, 67)
(31, 67)
(32, 67)
(33, 67)
(34, 67)
(35, 67)
(36, 67)
(40, 67)
(41, 67)
(42, 67)
(43, 67)
(44, 67)
(45, 67)
(46, 67)
(47, 67)
(48, 67)
(49, 67)
(50, 67)
(51, 67)
(52, 67)
(53, 67)
(73, 67)
(74, 67)
(75, 67)
(76, 67)
(77, 67)
(78, 67)
(79, 67)
(80, 67)
(82, 67)
(26, 68)
(27, 68)
(28, 68)
(29, 68)
(30, 68)
(31, 68)
(32, 68)
(33, 68)
(34, 68)
(35, 68)
(36, 68)
(37, 68)
(38, 68)
(39, 68)
(41, 68)
(42, 68)
(43, 68)
(44, 68)
(45, 68)
(46, 68)
(47, 68)
(48, 68)
(49, 68)
(50, 68)
(51, 68)
(52, 68)
(53, 68)
(54, 68)
(55, 68)
(71, 68)
(72, 68)
(73, 68)
(74, 68)
(75, 68)
(76, 68)
(77, 68)
